temperatura,humedad,viento,visibilidad,descripcion,precipitacion,direccion_viento,runway_heading,viento_cruzado,viento_frente,rafagas,techo_nubes,tipo_nubes,turbulencia,estado_pista,presion,altitud_aeropuerto,altitud_densidad,punto_rocio,riesgo_hielo,tormenta_electrica,cizalladura_viento,hora,es_noche,mes,dia_año,riesgo
23.4,73,9.6,6735,nublado,2.0,232,180,7.6,5.9,11.5,2073,dispersas,leve,humeda,1019,500,1628.0,20.0,False,False,False,8,False,11,310,Seguro
7.5,98,0.3,2467,niebla,0.2,281,45,0.2,-0.2,0.4,380,cubierto,ninguna,humeda,1012,1000,340.0,6.1,True,False,False,0,True,12,346,Precaución
11.2,88,11.1,5901,lluvia_ligera,6.9,321,315,1.2,11.0,12.2,2362,cubierto,leve,mojada,1017,1000,784.0,6.8,False,False,False,14,False,10,298,Seguro
8.6,79,29.6,6336,lluvia_ligera,6.4,143,315,4.1,-29.3,38.5,1948,nublado,leve,mojada,1016,2000,1712.0,4.5,False,False,False,7,False,1,3,Precaución
12.0,99,10.8,2270,niebla,1.2,154,315,3.5,-10.2,15.1,514,cubierto,ninguna,mojada,1018,1000,880.0,11.7,False,False,False,4,True,5,131,Precaución
18.7,50,3.9,9828,despejado,0.0,281,90,0.7,-3.8,4.7,13084,despejado,leve,seca,1021,2000,2924.0,6.5,False,False,False,14,False,3,71,Seguro
25.2,63,9.8,7609,nublado,0.1,283,225,8.3,5.2,10.8,1527,nublado,ninguna,humeda,1008,1000,2464.0,20.2,False,False,False,19,False,12,341,Seguro
-4.7,92,20.7,3104,nieve,15.1,30,90,17.9,10.4,26.9,659,cubierto,leve,contaminada,1008,1000,-1124.0,-5.6,False,False,False,0,True,9,262,Peligro
13.0,50,20.2,8120,nublado,0.5,296,180,18.2,-8.9,28.3,2394,dispersas,leve,seca,1002,2000,2240.0,2.1,False,False,False,7,False,4,100,Seguro
6.5,94,5.5,1264,niebla,0.4,277,225,4.3,3.4,7.2,709,cubierto,ninguna,humeda,1013,1000,220.0,5.1,True,False,False,3,True,2,45,Precaución
21.9,82,10.5,4626,lluvia_ligera,4.5,327,90,8.8,-5.7,13.7,1555,cubierto,moderada,humeda,1007,2000,3308.0,18.5,False,False,False,1,True,12,342,Seguro
22.6,83,37.8,4696,granizo,12.0,133,225,37.8,-1.3,52.9,1072,cubierto,severa,contaminada,1005,0,912.0,17.8,False,True,False,8,False,12,339,Peligro
21.2,51,11.5,8773,despejado,0.0,125,90,6.6,9.4,17.2,6958,despejado,leve,seca,1021,0,744.0,8.1,False,False,False,10,False,2,52,Seguro
24.5,33,10.8,9346,despejado,0.0,110,225,9.8,-4.6,16.2,5104,despejado,leve,seca,1013,0,1140.0,14.5,False,False,False,7,False,10,295,Seguro
12.7,79,13.5,3918,lluvia_ligera,2.1,81,180,13.3,-2.1,18.9,1130,cubierto,leve,mojada,1005,2000,2204.0,8.4,False,False,False,23,True,12,342,Precaución
21.5,72,15.8,6450,nublado,0.9,119,180,13.8,7.7,22.1,3200,nublado,ninguna,humeda,1006,500,1400.0,17.1,False,False,False,22,True,8,219,Seguro
12.0,100,2.9,1403,niebla,1.6,286,135,1.4,-2.5,4.1,316,cubierto,ninguna,humeda,1003,0,-360.0,10.0,False,False,False,15,False,11,306,Precaución
15.7,99,4.3,1454,niebla,1.7,326,0,2.4,3.6,5.6,778,cubierto,ninguna,mojada,1006,500,704.0,13.9,False,False,False,5,True,6,165,Precaución
25.1,70,10.4,7805,nublado,0.1,165,270,10.0,-2.7,15.6,1542,dispersas,leve,humeda,1015,500,1832.0,16.6,False,False,False,20,False,11,310,Seguro
7.2,96,0.3,2168,niebla,0.2,352,0,0.0,0.3,0.4,231,cubierto,ninguna,humeda,1006,500,-316.0,5.2,True,False,False,13,False,12,354,Precaución
21.6,85,10.2,5690,lluvia_ligera,2.8,260,0,10.0,-1.8,13.3,1306,nublado,moderada,humeda,1008,2000,3272.0,19.5,False,False,False,2,True,5,128,Seguro
13.7,75,16.7,4638,lluvia_ligera,2.4,309,135,1.7,-16.6,23.4,2020,nublado,leve,mojada,1009,2000,2324.0,10.5,False,False,False,22,True,2,38,Seguro
24.9,70,21.7,6833,nublado,1.0,46,270,15.1,-15.6,26.0,3522,dispersas,leve,seca,1000,0,1188.0,16.0,False,False,False,3,True,9,257,Precaución
16.8,75,19.2,6092,nublado,1.7,264,270,2.0,19.1,25.0,1947,dispersas,leve,seca,1010,2500,3316.0,13.5,False,False,False,14,False,4,119,Seguro
21.6,84,16.7,6835,lluvia_ligera,4.8,121,225,16.2,-4.0,20.0,2225,nublado,leve,humeda,1004,1000,2032.0,17.8,False,False,False,16,False,10,280,Precaución
24.0,71,15.0,6449,nublado,1.9,81,315,12.1,-8.8,19.5,2227,dispersas,leve,humeda,1020,2000,3560.0,21.0,False,False,False,0,True,9,245,Seguro
14.7,97,10.6,1780,niebla,0.1,179,0,0.2,-10.6,13.8,723,cubierto,ninguna,humeda,1011,500,584.0,14.2,False,False,False,10,False,1,15,Precaución
15.6,90,43.3,2694,tormenta,26.1,95,0,43.1,-3.8,60.6,577,cubierto,moderada,mojada,990,500,692.0,11.3,False,True,True,16,False,1,11,Peligro
22.7,77,42.8,2602,granizo,18.2,19,315,38.5,18.8,59.9,1618,cubierto,severa,contaminada,1003,2500,4024.0,19.3,False,True,True,22,True,2,41,Peligro
7.2,95,6.4,1140,niebla,0.0,147,135,1.3,6.3,9.0,183,cubierto,ninguna,humeda,1006,0,-936.0,6.9,False,False,False,19,False,1,29,Peligro
13.6,64,6.9,7273,nublado,0.6,277,0,6.8,0.8,9.0,1715,dispersas,ninguna,seca,1003,500,452.0,5.3,False,False,False,4,True,9,258,Seguro
33.9,43,10.0,9609,despejado,0.0,250,90,3.4,-9.4,13.0,10411,despejado,leve,seca,1022,2000,4748.0,21.5,False,False,False,12,False,6,167,Seguro
2.5,94,14.7,3583,nieve,11.4,331,270,12.9,7.1,22.0,482,cubierto,moderada,contaminada,1016,2500,1600.0,2.3,True,False,False,14,False,8,224,Peligro
17.2,70,24.6,3222,lluvia_ligera,2.4,196,45,11.9,-21.5,36.9,809,cubierto,leve,mojada,1020,1000,1504.0,5.8,False,False,False,12,False,4,90,Precaución
14.0,94,34.2,3382,lluvia_fuerte,16.4,325,315,5.9,33.7,51.3,528,cubierto,severa,contaminada,988,2000,2360.0,12.8,False,False,False,15,False,11,324,Peligro
16.2,79,49.3,2995,granizo,16.7,217,315,48.8,-6.9,64.1,561,cubierto,severa,contaminada,1000,500,764.0,14.1,False,True,False,23,True,11,303,Peligro
19.0,74,16.2,4320,lluvia_ligera,6.0,303,0,13.6,8.8,22.7,1598,cubierto,leve,humeda,1007,2000,2960.0,14.7,False,False,False,6,False,11,316,Precaución
16.3,95,5.1,1586,niebla,1.5,176,45,3.8,-3.3,7.6,166,cubierto,ninguna,humeda,1015,2000,2636.0,15.7,False,False,False,6,False,4,114,Precaución
15.6,70,11.9,4931,lluvia_ligera,2.4,279,225,9.6,7.0,15.5,1612,nublado,leve,humeda,1018,500,692.0,5.2,False,False,False,18,False,12,351,Seguro
0.5,81,24.0,3147,nieve,8.7,294,180,21.9,-9.8,26.4,546,cubierto,moderada,contaminada,1013,2000,740.0,-2.6,False,False,False,6,False,6,165,Peligro
-0.8,92,29.6,3171,nieve,12.3,60,270,14.8,-25.6,41.4,1462,cubierto,leve,nevada,1005,0,-1896.0,-1.9,False,False,False,10,False,3,63,Peligro
24.1,73,15.8,6740,nublado,0.8,351,0,2.5,15.6,17.4,2721,nublado,leve,seca,1001,500,1712.0,20.5,False,False,False,17,False,11,307,Seguro
8.3,92,6.4,1988,niebla,0.7,130,0,4.9,-4.1,8.3,494,cubierto,ninguna,mojada,1003,2000,1676.0,6.7,True,False,False,5,True,11,316,Precaución
6.4,94,0.8,895,niebla,0.5,196,90,0.8,-0.2,0.9,537,cubierto,ninguna,humeda,1019,2500,2068.0,6.3,True,False,False,0,True,4,92,Precaución
5.3,96,11.0,1547,niebla,1.1,48,90,7.4,8.2,14.3,685,cubierto,ninguna,humeda,1004,500,-544.0,4.8,True,False,False,18,False,5,128,Precaución
12.6,73,20.0,4182,lluvia_ligera,5.8,79,45,11.2,16.6,24.0,1527,cubierto,leve,humeda,1009,500,332.0,9.1,False,False,False,4,True,3,79,Precaución
12.0,94,10.1,1310,niebla,1.7,82,135,8.1,6.1,12.1,334,cubierto,ninguna,mojada,1006,2500,2740.0,10.5,False,False,False,0,True,1,19,Precaución
21.5,72,20.6,4540,lluvia_ligera,4.8,278,90,2.9,-20.4,24.7,2100,nublado,moderada,humeda,1007,2500,3880.0,17.8,False,False,False,12,False,10,296,Precaución
13.5,96,2.6,981,niebla,0.7,63,270,1.2,-2.3,3.1,718,cubierto,ninguna,mojada,1001,0,-180.0,12.3,False,False,False,1,True,12,357,Precaución
13.4,75,32.2,2562,granizo,29.8,72,180,30.6,-10.0,38.6,717,cubierto,severa,mojada,1016,500,428.0,11.3,False,True,False,1,True,10,277,Peligro
5.4,91,34.6,1607,lluvia_fuerte,18.8,176,270,34.5,-2.4,45.0,831,cubierto,moderada,contaminada,996,1000,88.0,4.4,True,False,False,12,False,9,249,Peligro
18.8,88,16.9,5541,lluvia_ligera,7.5,30,315,16.3,4.4,23.7,1427,nublado,leve,humeda,1019,0,456.0,14.2,False,False,False,19,False,2,47,Precaución
3.6,88,28.0,1287,nieve,13.6,238,315,27.3,6.3,36.4,802,cubierto,moderada,nevada,1000,0,-1368.0,1.3,True,False,True,7,False,3,70,Peligro
19.7,44,6.1,9166,despejado,0.0,358,180,0.2,-6.1,7.3,7273,despejado,ninguna,seca,1016,0,564.0,12.7,False,False,False,9,False,3,77,Seguro
15.0,34,13.6,8337,despejado,0.0,304,225,13.4,2.6,19.0,6707,despejado,ninguna,seca,1011,2000,2480.0,8.1,False,False,False,3,True,4,94,Seguro
27.1,59,16.7,7639,nublado,1.0,204,180,6.8,15.3,21.7,2051,nublado,ninguna,seca,1015,0,1452.0,21.2,False,False,False,7,False,6,167,Seguro
25.1,68,15.3,6801,nublado,0.4,114,225,14.3,-5.5,21.4,2225,nublado,leve,seca,1016,500,1832.0,19.4,False,False,False,16,False,9,259,Seguro
18.5,74,17.0,3798,lluvia_ligera,6.7,275,45,13.0,-10.9,23.8,1679,cubierto,leve,humeda,1001,500,1040.0,16.5,False,False,False,11,False,2,53,Precaución
18.7,55,13.9,7811,nublado,1.7,359,270,13.9,0.2,19.5,2315,dispersas,leve,humeda,1000,500,1064.0,9.7,False,False,False,16,False,1,21,Seguro
31.0,28,8.4,9991,despejado,0.0,340,90,7.9,-2.9,11.8,12539,despejado,leve,seca,1023,0,1920.0,19.8,False,False,False,23,True,4,118,Seguro
20.2,48,5.2,9755,despejado,0.0,255,0,5.0,-1.3,6.8,7907,despejado,leve,seca,1022,500,1244.0,9.9,False,False,False,2,True,7,205,Seguro
28.0,42,16.7,9984,despejado,0.0,85,225,10.7,-12.8,21.7,6528,despejado,ninguna,seca,1016,2000,4040.0,14.0,False,False,False,5,True,7,195,Seguro
7.8,87,21.7,2853,lluvia_fuerte,24.3,175,225,16.6,13.9,26.0,1164,cubierto,moderada,contaminada,989,2000,1616.0,3.9,False,True,False,15,False,11,326,Peligro
16.2,94,2.3,1771,niebla,1.0,176,180,0.2,2.3,3.2,648,cubierto,ninguna,humeda,1004,2500,3244.0,15.5,False,False,False,5,True,8,226,Precaución
13.0,69,5.5,6480,nublado,1.8,108,225,4.9,-2.5,8.2,3823,dispersas,leve,humeda,1001,2000,2240.0,3.0,False,False,False,14,False,7,203,Seguro
7.3,92,10.7,1590,niebla,0.4,199,45,4.7,-9.6,13.9,148,cubierto,ninguna,humeda,1019,0,-924.0,7.2,True,False,False,12,False,4,104,Precaución
15.1,55,23.9,6225,nublado,1.0,63,270,10.9,-21.3,26.3,2674,nublado,leve,seca,1010,2000,2492.0,1.6,False,False,False,13,False,9,258,Seguro
26.3,75,14.5,8781,nublado,0.7,202,315,13.3,-5.7,18.9,1552,nublado,leve,seca,1002,0,1356.0,23.9,False,False,False,12,False,12,356,Seguro
17.4,94,6.9,1041,niebla,1.1,301,225,6.7,1.7,10.4,731,cubierto,ninguna,humeda,1003,500,908.0,16.2,False,False,False,10,False,5,140,Precaución
12.8,94,4.1,2189,niebla,1.9,25,315,3.9,1.4,5.7,616,cubierto,ninguna,humeda,1012,500,356.0,11.9,False,False,False,23,True,6,168,Precaución
23.8,70,44.7,4052,granizo,21.8,75,180,43.2,-11.6,67.1,1359,cubierto,severa,mojada,1018,0,1056.0,10.9,False,True,False,17,False,6,177,Peligro
28.1,49,3.2,8777,despejado,0.0,217,315,3.2,-0.4,3.5,9205,despejado,leve,seca,1017,1000,2812.0,14.5,False,False,False,4,True,11,310,Seguro
11.6,89,36.7,2499,tormenta,22.2,271,225,26.4,25.5,51.4,880,cubierto,severa,mojada,984,2000,2072.0,8.4,False,True,False,13,False,8,235,Peligro
13.0,75,18.5,3079,lluvia_ligera,3.9,312,180,13.7,-12.4,25.9,949,cubierto,moderada,mojada,1011,2500,2860.0,9.9,False,False,False,3,True,5,145,Precaución
10.1,92,7.0,1132,niebla,0.5,184,90,7.0,-0.5,9.8,500,cubierto,ninguna,humeda,1004,500,32.0,8.3,False,False,False,1,True,8,214,Precaución
17.0,31,11.0,8144,despejado,0.0,67,270,4.3,-10.1,12.1,12771,despejado,leve,seca,1012,0,240.0,5.7,False,False,False,6,False,3,89,Seguro
18.6,86,21.2,4307,lluvia_ligera,3.5,196,225,10.3,18.5,25.4,1050,cubierto,leve,humeda,1005,1000,1672.0,13.8,False,False,False,23,True,6,161,Precaución
29.8,43,15.2,9155,despejado,0.0,295,90,6.4,-13.8,16.7,12995,despejado,leve,seca,1010,2000,4256.0,22.0,False,False,False,6,False,1,5,Seguro
25.8,26,3.6,8712,despejado,0.0,115,0,3.3,-1.5,4.3,12117,despejado,ninguna,seca,1022,1000,2536.0,12.9,False,False,False,13,False,2,40,Seguro
13.8,66,18.2,7773,nublado,0.7,14,225,9.4,-15.6,25.5,2130,nublado,ninguna,seca,1014,2500,2956.0,2.0,False,False,False,15,False,12,363,Seguro
8.0,95,26.7,1244,lluvia_fuerte,23.5,199,90,25.2,-8.7,32.0,527,cubierto,moderada,contaminada,996,2000,1640.0,6.2,True,True,False,12,False,6,150,Peligro
21.4,37,10.0,8288,despejado,0.0,29,270,8.7,-4.8,12.0,7021,despejado,ninguna,seca,1011,500,1388.0,9.6,False,False,False,17,False,1,4,Seguro
11.8,73,29.1,6668,lluvia_ligera,3.8,273,180,29.1,-1.5,37.8,1958,nublado,leve,mojada,1009,0,-384.0,9.6,False,False,False,8,False,10,281,Precaución
0.4,80,20.0,1341,nieve,19.2,36,45,3.1,19.8,30.0,1785,cubierto,moderada,nevada,1020,500,-1132.0,-3.7,False,False,False,18,False,12,337,Peligro
17.9,75,15.6,6369,nublado,0.9,195,135,13.5,7.8,21.8,3550,dispersas,leve,seca,1018,1000,1588.0,14.7,False,False,False,17,False,11,304,Seguro
5.3,98,9.1,1047,niebla,2.0,268,270,0.3,9.1,12.7,612,cubierto,ninguna,mojada,1009,2500,1936.0,4.4,True,False,False,7,False,1,24,Precaución
31.5,51,5.4,8645,despejado,0.0,8,270,5.3,-0.8,7.6,5767,despejado,ninguna,seca,1023,2500,5080.0,25.2,False,False,False,17,False,3,85,Seguro
15.8,100,4.9,1831,niebla,0.2,51,0,3.8,3.1,6.9,424,cubierto,ninguna,mojada,1001,2500,3196.0,15.4,False,False,False,5,True,3,85,Precaución
20.5,54,5.5,8497,despejado,0.0,175,90,5.5,0.5,7.2,14045,despejado,ninguna,seca,1015,2000,3140.0,10.8,False,False,False,23,True,12,349,Seguro
28.7,48,7.3,9690,despejado,0.0,193,0,1.6,-7.1,8.8,14661,despejado,ninguna,seca,1030,0,1644.0,18.8,False,False,False,6,False,7,193,Seguro
7.6,87,24.2,2360,lluvia_fuerte,23.5,135,180,17.1,17.1,29.0,590,cubierto,moderada,contaminada,1004,0,-888.0,3.8,False,False,True,15,False,10,299,Peligro
32.2,39,12.2,9902,despejado,0.0,185,180,1.1,12.2,17.1,10679,despejado,ninguna,seca,1013,2000,4544.0,19.8,False,False,False,20,False,4,102,Seguro
26.5,65,22.3,8177,nublado,0.2,20,0,7.6,21.0,33.5,2314,nublado,leve,seca,1009,1000,2620.0,16.6,False,False,False,23,True,3,81,Seguro
11.1,77,21.6,6301,lluvia_ligera,5.1,299,90,10.5,-18.9,25.9,1864,nublado,leve,mojada,1020,0,-468.0,6.2,False,False,False,6,False,8,223,Precaución
21.0,45,11.2,8866,despejado,0.0,34,315,11.0,2.1,15.7,7176,despejado,leve,seca,1025,2500,3820.0,6.2,False,False,False,1,True,5,124,Seguro
20.6,81,29.1,4012,lluvia_ligera,3.2,191,135,24.1,16.3,34.9,813,nublado,leve,mojada,1001,0,672.0,16.7,False,True,False,23,True,4,116,Peligro
27.9,53,12.1,9723,despejado,0.0,129,225,12.0,-1.3,14.5,5895,despejado,ninguna,seca,1021,0,1548.0,17.6,False,False,False,7,False,8,227,Seguro
31.3,52,5.8,9869,despejado,0.0,113,0,5.3,-2.3,6.4,11868,despejado,ninguna,seca,1019,500,2576.0,24.9,False,False,False,15,False,7,191,Seguro
10.2,99,48.0,2953,tormenta,23.2,162,180,14.8,45.7,62.4,619,cubierto,moderada,mojada,1001,2500,2524.0,9.5,False,True,True,17,False,11,328,Peligro
17.9,100,2.2,2424,niebla,1.1,275,180,2.2,-0.2,2.9,320,cubierto,ninguna,humeda,1000,0,348.0,16.0,False,False,False,19,False,12,352,Precaución
27.4,46,18.7,9869,despejado,0.0,8,90,18.5,2.6,24.3,12916,despejado,leve,seca,1023,0,1488.0,22.2,False,False,False,23,True,5,141,Seguro
21.8,50,11.6,6883,nublado,1.8,324,270,9.4,6.8,16.2,3069,dispersas,ninguna,humeda,1015,1000,2056.0,10.0,False,False,False,12,False,4,96,Seguro
11.5,80,16.7,5119,lluvia_ligera,7.3,259,135,13.8,-9.3,21.7,979,nublado,moderada,humeda,1017,1000,820.0,9.2,False,False,False,7,False,9,243,Precaución
13.8,95,11.6,1750,niebla,0.6,273,0,11.6,0.6,13.9,559,cubierto,ninguna,humeda,1015,500,476.0,13.1,False,False,False,18,False,8,226,Precaución
9.5,95,0.6,1860,niebla,0.5,101,0,0.6,-0.1,0.8,593,cubierto,ninguna,mojada,1005,2000,1820.0,7.8,True,False,False,15,False,12,335,Precaución
19.4,72,16.6,4982,lluvia_ligera,7.3,144,0,9.8,-13.4,21.6,1390,cubierto,leve,mojada,1016,2500,3628.0,15.6,False,False,False,21,True,11,307,Precaución
20.0,50,17.9,9866,despejado,0.0,147,0,9.7,-15.0,23.3,5769,despejado,leve,seca,1030,2000,3080.0,6.7,False,False,False,17,False,5,129,Seguro
31.0,29,9.7,9815,despejado,0.0,292,45,8.9,-3.8,13.6,14746,despejado,leve,seca,1030,0,1920.0,18.0,False,False,False,3,True,9,265,Seguro
18.8,59,10.9,6845,nublado,1.3,17,90,10.4,3.2,14.2,2326,dispersas,leve,seca,1019,2500,3556.0,4.3,False,False,False,2,True,4,116,Seguro
27.5,46,13.4,9538,despejado,0.0,253,180,12.8,3.9,16.1,6076,despejado,ninguna,seca,1018,0,1500.0,16.1,False,False,False,11,False,1,18,Seguro
10.9,76,22.8,6374,lluvia_ligera,6.4,186,225,14.3,17.7,27.4,1991,nublado,leve,mojada,1005,0,-492.0,8.6,False,False,False,14,False,10,284,Precaución
18.1,89,17.4,5186,lluvia_ligera,2.6,177,135,11.6,12.9,22.6,2053,cubierto,leve,humeda,1011,2500,3472.0,15.9,False,False,False,6,False,12,343,Seguro
16.5,72,32.8,2684,granizo,13.1,183,225,21.9,24.4,42.6,1143,cubierto,severa,contaminada,1014,0,180.0,13.6,False,True,False,21,True,4,111,Peligro
21.2,50,20.1,6228,nublado,0.2,215,0,11.5,-16.5,24.1,2119,nublado,ninguna,seca,1017,2500,3844.0,7.2,False,False,False,23,True,3,60,Seguro
25.6,66,7.1,7613,nublado,1.3,166,45,6.1,-3.7,8.5,2310,nublado,leve,humeda,1018,2500,4372.0,11.2,False,False,False,21,True,4,98,Seguro
-5.1,93,17.0,1026,nieve,16.4,110,135,7.2,15.4,18.7,726,cubierto,moderada,contaminada,1012,0,-2412.0,-5.8,False,False,False,11,False,11,310,Peligro
22.5,44,17.6,9350,despejado,0.0,287,45,15.5,-8.3,21.1,7747,despejado,ninguna,seca,1012,2500,4000.0,15.8,False,False,False,21,True,11,302,Seguro
12.9,96,6.1,2033,niebla,0.9,106,90,1.7,5.9,7.9,210,cubierto,ninguna,humeda,1001,1000,988.0,12.9,False,False,False,12,False,11,307,Precaución
14.7,73,19.2,6760,lluvia_ligera,6.9,199,135,17.3,8.4,26.9,2255,nublado,moderada,mojada,1003,0,-36.0,12.2,False,False,False,12,False,4,119,Precaución
27.6,73,9.5,8691,nublado,1.9,328,135,2.1,-9.3,11.4,3524,nublado,leve,humeda,1001,0,1512.0,24.2,False,False,False,0,True,10,293,Seguro
24.2,72,10.1,7275,nublado,1.3,204,180,4.1,9.2,15.1,2836,nublado,ninguna,humeda,1000,1000,2344.0,20.2,False,False,False,20,False,12,345,Seguro
18.2,75,10.9,3798,lluvia_ligera,2.4,299,135,3.0,-10.5,15.3,1438,nublado,leve,humeda,1009,0,384.0,14.2,False,False,False,13,False,10,272,Seguro
17.8,72,20.0,7774,nublado,0.6,356,45,15.1,13.1,26.0,2639,dispersas,ninguna,seca,1012,2500,3436.0,14.2,False,False,False,3,True,3,64,Seguro
23.3,73,49.5,4190,granizo,11.7,22,135,45.6,-19.3,59.4,880,cubierto,severa,contaminada,1014,0,996.0,18.8,False,True,True,4,True,4,103,Peligro
8.7,79,28.0,4910,lluvia_ligera,6.6,315,315,0.0,28.0,42.0,1519,cubierto,leve,mojada,1008,0,-756.0,6.3,True,False,False,10,False,2,53,Precaución
17.2,90,41.0,4888,granizo,17.6,99,45,33.2,24.1,45.1,611,cubierto,severa,contaminada,1002,1000,1504.0,13.4,False,True,False,10,False,1,15,Peligro
4.3,82,17.5,1461,nieve,10.2,26,90,15.7,7.7,19.2,1137,cubierto,moderada,contaminada,1010,1000,-44.0,0.9,False,False,False,7,False,5,148,Peligro
8.8,95,9.5,1597,niebla,1.7,327,270,8.0,5.2,11.4,753,cubierto,ninguna,mojada,1020,2500,2356.0,8.2,True,False,False,10,False,10,273,Precaución
26.1,75,21.1,8389,nublado,1.8,172,0,2.9,-20.9,31.7,3530,nublado,leve,humeda,1007,2500,4432.0,22.9,False,False,False,21,True,11,328,Seguro
12.2,61,6.0,7815,nublado,1.3,355,135,3.9,-4.6,9.0,2700,dispersas,ninguna,humeda,1018,500,284.0,7.1,False,False,False,16,False,7,195,Seguro
17.5,32,10.4,9111,despejado,0.0,324,180,6.1,-8.4,15.6,11492,despejado,ninguna,seca,1027,500,920.0,6.9,False,False,False,23,True,11,320,Seguro
6.9,94,1.9,2242,niebla,0.4,60,90,0.9,1.6,2.5,719,cubierto,ninguna,humeda,1001,0,-972.0,5.3,True,False,False,15,False,11,328,Precaución
18.9,70,14.4,6209,nublado,1.3,93,315,9.6,-10.7,17.3,2354,dispersas,ninguna,seca,1007,0,468.0,6.8,False,False,False,10,False,6,176,Seguro
20.0,76,27.1,5651,lluvia_ligera,3.4,349,90,26.6,-5.2,35.2,1223,cubierto,moderada,mojada,1004,500,1220.0,16.2,False,False,False,0,True,4,115,Peligro
-4.3,94,12.6,1926,nieve,8.8,236,45,2.4,-12.4,17.6,1895,cubierto,moderada,contaminada,1004,1000,-1076.0,-5.1,False,False,False,21,True,3,75,Peligro
6.6,98,0.7,2396,niebla,0.9,103,0,0.7,-0.2,0.8,546,cubierto,ninguna,humeda,1000,2000,1472.0,5.0,True,False,False,7,False,4,110,Precaución
18.5,72,22.7,8215,nublado,2.0,67,315,21.0,-8.5,29.5,3566,nublado,ninguna,humeda,1006,2000,2900.0,13.6,False,False,False,7,False,6,170,Precaución
3.4,84,14.5,3852,nieve,11.9,280,180,14.3,-2.5,18.9,1566,cubierto,leve,contaminada,1013,2000,1088.0,0.2,False,False,False,5,True,8,225,Precaución
18.4,87,22.5,6882,lluvia_ligera,3.2,48,90,15.1,16.7,24.8,1888,nublado,leve,humeda,1011,0,408.0,16.4,False,False,False,13,False,1,25,Precaución
-6.2,85,20.0,3173,nieve,12.8,258,270,4.2,19.6,26.0,1431,cubierto,leve,nevada,1018,0,-2544.0,-9.7,False,False,False,4,True,8,217,Precaución
11.9,97,1.8,1213,niebla,1.0,304,270,1.0,1.5,2.5,271,cubierto,ninguna,mojada,1018,2500,2728.0,11.0,False,False,False,8,False,1,11,Precaución
15.7,95,2.8,1364,niebla,0.7,45,180,2.0,-2.0,3.6,517,cubierto,ninguna,mojada,1004,500,704.0,15.7,False,False,False,19,False,3,85,Precaución
24.0,54,18.3,8483,nublado,0.5,53,225,2.5,-18.1,25.6,3171,nublado,leve,seca,1013,2000,3560.0,12.1,False,False,False,3,True,9,261,Seguro
9.5,89,41.0,1280,tormenta,30.5,312,225,40.9,2.1,49.2,442,cubierto,severa,contaminada,984,500,-40.0,5.1,False,True,False,1,True,10,292,Peligro
8.2,100,8.1,2264,niebla,2.0,153,270,7.2,-3.7,8.9,618,cubierto,ninguna,mojada,1019,0,-816.0,7.1,True,False,False,5,True,11,312,Precaución
20.6,52,15.2,6771,nublado,1.6,13,270,14.8,-3.4,22.8,2599,nublado,leve,seca,1006,2500,3772.0,13.1,False,False,False,20,False,8,221,Seguro
9.3,87,12.0,6800,lluvia_ligera,2.2,2,45,8.2,8.8,14.4,1405,nublado,moderada,humeda,1009,2000,1796.0,7.1,True,False,False,6,False,7,198,Precaución
13.4,88,47.9,1106,tormenta,16.0,102,270,10.0,-46.9,57.5,978,cubierto,severa,mojada,989,2000,2288.0,11.1,False,True,True,18,False,4,114,Peligro
12.6,96,4.0,894,niebla,0.4,312,90,2.7,-3.0,5.6,800,cubierto,ninguna,mojada,1019,1000,952.0,10.6,False,False,False,0,True,4,116,Precaución
9.4,89,50.1,1855,tormenta,32.5,288,315,22.7,44.6,70.1,788,cubierto,severa,contaminada,1004,1000,568.0,4.5,False,True,False,14,False,12,349,Peligro
-6.7,78,31.3,3666,nieve,18.2,116,225,29.6,-10.2,37.6,1529,cubierto,leve,contaminada,1014,2000,-124.0,-9.9,False,False,False,3,True,6,161,Peligro
21.3,66,13.1,7694,nublado,0.5,209,135,12.6,3.6,15.7,2856,dispersas,leve,seca,1001,2500,3856.0,13.9,False,False,False,8,False,9,265,Seguro
0.9,77,32.4,2448,nieve,15.7,198,0,10.0,-30.8,45.4,1741,cubierto,leve,nevada,1008,1000,-452.0,-3.2,False,False,False,6,False,1,17,Peligro
13.8,92,39.5,2138,lluvia_fuerte,12.9,262,225,23.8,31.5,47.4,471,cubierto,severa,contaminada,990,2500,2956.0,12.6,False,False,False,1,True,12,342,Peligro
17.0,93,10.7,1738,niebla,0.3,307,270,6.4,8.5,15.0,538,cubierto,ninguna,mojada,1004,1000,1480.0,15.8,False,False,False,9,False,6,179,Precaución
12.4,74,38.2,3960,granizo,28.9,151,45,36.7,-10.5,53.5,1626,cubierto,severa,mojada,1010,0,-312.0,8.4,False,True,False,0,True,8,235,Peligro
8.7,92,6.8,1314,niebla,0.6,301,90,3.5,-5.8,8.2,346,cubierto,ninguna,humeda,1018,1000,484.0,7.4,True,False,False,1,True,6,176,Precaución
5.3,93,5.6,1511,niebla,0.1,178,45,4.1,-3.8,6.7,331,cubierto,ninguna,humeda,1011,2500,1936.0,4.7,True,False,False,12,False,5,148,Precaución
